timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768393923186,2233,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-6,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2233,0,0
1768393923249,2208,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-7,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2208,0,1
1768393923268,2205,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-54,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2204,0,0
1768393923286,2208,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-35,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2207,0,1
1768393923304,2211,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-16,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2211,0,0
1768393923355,2199,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-2,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2199,0,1
1768393923372,2229,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-8,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2229,0,0
1768393923388,2234,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-24,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2233,0,0
1768393923451,2229,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-61,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2229,0,1
1768393923468,2234,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-79,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2234,0,0
1768393923489,2232,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-43,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2232,0,0
1768393923549,2195,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-78,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2195,0,1
1768393923566,2199,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-50,text,true,,335,494,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2199,0,1
1768393923586,2200,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-77,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2200,0,0
1768393923604,2203,Create Candidate Request,200,OK,Candidate Creation Thread Group 1-30,text,true,,332,491,80,80,http://localhost:8080/web/index.php/api/v2/recruitment/candidates,2203,0,0
